job_id,title,seniority,company,industry,location,posted_date,listing_age_days,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio,listing_longevity_ratio,closure_ratio,engagement_latency,status,is_ghost,source,listing_age_days,listing_longevity_ratio,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio
E5691973,ML Engineer,Senior,Ionic Consulting,Finance,"Chicago, IL",07-11-2025,113,1,11,0.8242,4.5,108.0,3.7667,0.0,22,open,1,synthetic,113,3.7667,1,11,0.8242,4.5,108.0
ECEFA3E9,Site Reliability Engineer,Mid-level,Grid Studio,Logistics,"Phoenix, AZ",21-02-2026,7,0,1,0.2335,1.58,2.375,0.2333,0.4211,3,closed,0,synthetic,7,0.2333,0,1,0.2335,1.58,2.375
2C7354FD,ML Engineer,Mid-level,Vortex Networks,Consulting,"Boston, MA",20-01-2026,39,0,0,0.1051,1.5,0.8182,1.3,1.0,10,closed,0,synthetic,39,1.3,0,0,0.1051,1.5,0.8182
05B91708,Technical Lead,Intern,Cascade Technologies,Media,Remote,06-07-2025,237,1,10,0.9766,2.58,10.3333,7.9,0.0968,27,open,1,synthetic,237,7.9,1,10,0.9766,2.58,10.3333
3E8AE076,Full Stack Developer,Junior,Pinnacle Studio,Consulting,"Atlanta, GA",26-07-2025,217,0,9,0.7646,4.42,106.0,7.2333,0.0,13,open,1,synthetic,217,7.2333,0,9,0.7646,4.42,106.0
7CAF1A2F,Data Analyst,Intern,Neon Dynamics,Technology,"Toronto, CA",06-10-2025,145,1,5,0.7629,3.42,10.25,4.8333,0.0976,22,open,1,synthetic,145,4.8333,1,5,0.7629,3.42,10.25
AB978E9D,Product Manager,Mid-level,Ionic Consulting,Finance,"Denver, CO",16-12-2025,74,0,9,0.8766,2.08,6.25,2.4667,0.16,23,open,1,synthetic,74,2.4667,0,9,0.8766,2.08,6.25
A50961AF,Technical Lead,Director,Helix Digital,Logistics,"Boston, MA",22-02-2026,6,0,1,0.1689,0.58,0.7778,0.2,1.0,1,open,0,synthetic,6,0.2,0,1,0.1689,0.58,0.7778
9881DFE6,Operations Manager,Mid-level,Nova Dynamics,Technology,"Los Angeles, CA",31-01-2026,28,0,1,0.0704,0.58,0.3684,0.9333,1.0,9,closed,0,synthetic,28,0.9333,0,1,0.0704,0.58,0.3684
C2CC3997,Software Engineer,Junior,Lynx Intelligence,Retail,"Toronto, CA",18-01-2026,41,0,1,0.3241,0.58,0.3333,1.3667,1.0,6,closed,0,synthetic,41,1.3667,0,1,0.3241,0.58,0.3333
C9E8F283,Full Stack Developer,Intern,Pulse Technologies,Media,"London, UK",20-07-2025,223,1,8,0.948,1.58,4.75,7.4333,0.2105,21,open,1,synthetic,223,7.4333,1,8,0.948,1.58,4.75
36305AFA,QA Engineer,Principal,Quantum Solutions,Finance,"Miami, FL",25-11-2025,95,1,6,0.8733,4.75,14.25,3.1667,0.207000657,40,open,1,synthetic,95,3.1667,1,6,0.8733,4.75,14.25
E4163A0D,Financial Analyst,Junior,Helix Works,Consulting,Remote,23-11-2025,97,0,10,0.8099,4.33,26.0,3.2333,0.0385,29,open,1,synthetic,97,3.2333,0,10,0.8099,4.33,26.0
15E3F16A,UX Designer,Senior,Stellar Global,Consulting,"Los Angeles, CA",16-02-2026,12,0,1,0.1708,1.25,0.625,0.4,1.0,9,closed,0,synthetic,12,0.4,0,1,0.1708,1.25,0.625
35BD503C,QA Engineer,Mid-level,Catalyst Studio,Logistics,Remote,19-06-2025,254,0,3,0.8977,3.33,80.0,8.4667,0.084378984,10,open,1,synthetic,254,8.4667,0,3,0.8977,3.33,80.0
31F47DDC,Platform Engineer,Mid-level,Catalyst Labs,Technology,"San Francisco, CA",17-03-2025,348,0,7,0.8797,4.58,18.3333,11.6,0.0545,28,open,1,synthetic,348,11.6,0,7,0.8797,4.58,18.3333
29DF3312,HR Generalist,Junior,Ionic Partners,Retail,"Miami, FL",09-10-2025,142,1,7,0.6754,3.58,43.0,4.7333,0.15278413,44,closed,1,synthetic,142,4.7333,1,7,0.6754,3.58,43.0
64409291,Platform Engineer,Lead,Cascade Innovations,Technology,"Chicago, IL",22-01-2026,37,0,0,0.0039,0.25,0.3333,1.2333,1.0,9,open,0,synthetic,37,1.2333,0,0,0.0039,0.25,0.3333
3CB1BB59,Technical Lead,Director,Grid Systems,Retail,"Dallas, TX",15-11-2025,105,1,10,0.7786,4.67,18.6667,3.5,0.0536,17,open,1,synthetic,105,3.5,1,10,0.7786,4.67,18.6667
B763DE30,Sales Executive,Intern,Helix Digital,Logistics,"Berlin, DE",08-02-2026,20,1,1,0.0966,0.75,0.75,0.6667,1.0,2,open,0,synthetic,20,0.6667,1,1,0.0966,0.75,0.75
1EE524DD,Technical Lead,Mid-level,Helix Partners,Media,"New York, NY",19-02-2026,9,0,1,0.3368,0.67,0.4211,0.3,1.0,4,closed,0,synthetic,9,0.3,0,1,0.3368,0.67,0.4211
63D390E5,QA Engineer,Director,Ionic Consulting,Finance,"London, UK",25-06-2025,248,0,5,0.6878,4.42,106.0,8.2667,0.0,11,closed,1,synthetic,248,8.2667,0,5,0.6878,4.42,106.0
83DDE077,Site Reliability Engineer,Intern,Pinnacle Technologies,Retail,"Dallas, TX",26-11-2025,94,1,3,0.773,1.75,5.25,3.1333,0.1905,28,open,1,synthetic,94,3.1333,1,3,0.773,1.75,5.25
733695D8,ML Engineer,Senior,Flux Labs,Retail,"San Francisco, CA",07-02-2026,21,0,1,0.2367,0.5,0.3,0.7,1.0,2,open,0,synthetic,21,0.7,0,1,0.2367,0.5,0.3
B55CA553,Backend Developer,Mid-level,Catalyst Studio,Logistics,"Phoenix, AZ",11-02-2026,34,0,2,0.250967009,1.5,1.3846,1.1333,0.7222,3,open,0,synthetic,34,1.1333,0,2,0.250967009,1.5,1.3846
ACAC8A41,HR Generalist,Junior,Catalyst Studio,Logistics,"Austin, TX",21-01-2026,66,0,3,0.31228014,1.67,0.9091,2.2,1.0,9,open,0,synthetic,66,2.2,0,3,0.31228014,1.67,0.9091
52E15291,UX Designer,Junior,Ionic Partners,Retail,"Berlin, DE",13-03-2025,352,1,9,0.6737,4.75,112.0,11.7333,0.0,43,open,1,synthetic,352,11.7333,1,9,0.6737,4.75,112.0
65371082,DevOps Engineer,Junior,Monolith Consulting,Finance,"New York, NY",09-11-2025,111,0,4,0.6998,3.67,11.0,3.7,0.185418521,28,open,1,synthetic,111,3.7,0,4,0.6998,3.67,11.0
55D91434,Financial Analyst,Senior,Catalyst Studio,Logistics,"Austin, TX",24-02-2026,18,1,1,0.464245016,1.0,0.6,0.6,1.0,2,open,0,synthetic,18,0.6,1,1,0.464245016,1.0,0.6
4A059580,Technical Lead,Lead,Pinnacle Studio,Consulting,"Atlanta, GA",14-03-2025,351,1,5,0.8873,1.75,5.25,11.7,0.1905,18,open,1,synthetic,351,11.7,1,5,0.8873,1.75,5.25
2706C522,Cloud Architect,Senior,Vertex Partners,Logistics,"San Francisco, CA",20-02-2026,8,0,1,0.0542,1.33,0.7273,0.2667,1.0,8,closed,0,synthetic,8,0.2667,0,1,0.0542,1.33,0.7273
8F7FF73B,Frontend Developer,Senior,Helix Intelligence,Retail,"Atlanta, GA",11-02-2026,17,0,1,0.2076,0.83,0.5882,0.5667,1.0,8,closed,0,synthetic,17,0.5667,0,1,0.2076,0.83,0.5882
DB997B56,Security Engineer,Junior,Ridge Works,Logistics,"London, UK",08-02-2026,20,0,0,0.0731,0.33,0.3077,0.6667,1.0,10,closed,0,synthetic,20,0.6667,0,0,0.0731,0.33,0.3077
A4F9ACB1,Marketing Manager,Lead,Neon Partners,Healthcare,"Miami, FL",26-04-2025,308,1,12,0.7132,3.17,76.0,10.2667,0.106934969,39,open,1,synthetic,308,10.2667,1,12,0.7132,3.17,76.0
66F94C7C,UX Designer,Mid-level,Synapse Collective,Manufacturing,"Atlanta, GA",21-11-2025,99,1,3,0.8063,2.0,24.0,3.3,0.0417,40,open,1,synthetic,99,3.3,1,3,0.8063,2.0,24.0
9A04648C,Product Manager,Principal,Horizon Works,Healthcare,"Berlin, DE",17-02-2026,11,1,0,0.1576,0.33,0.1667,0.3667,1.0,3,open,0,synthetic,11,0.3667,1,0,0.1576,0.33,0.1667
E1382358,Cloud Architect,Junior,Forge Partners,Manufacturing,"Seattle, WA",31-01-2026,28,1,1,0.1707,0.75,0.5625,0.9333,1.0,5,open,0,synthetic,28,0.9333,1,1,0.1707,0.75,0.5625
A649D920,Scrum Master,Intern,Vertex Consulting,Finance,"Los Angeles, CA",05-02-2026,23,1,0,0.2431,1.5,2.5714,0.7667,0.3889,2,open,0,synthetic,23,0.7667,1,0,0.2431,1.5,2.5714
321B270A,Frontend Developer,Lead,Catalyst Labs,Technology,Remote,19-09-2025,162,1,5,0.9821,3.08,74.0,5.4,0.0,32,open,1,synthetic,162,5.4,1,5,0.9821,3.08,74.0
DB8150AF,Software Engineer,Principal,Ionic Consulting,Finance,"Austin, TX",15-07-2025,228,0,6,0.785,4.25,25.5,7.6,0.0392,23,open,1,synthetic,228,7.6,0,6,0.785,4.25,25.5
C51AE88E,Data Analyst,Lead,Cascade Works,Logistics,"San Francisco, CA",30-03-2025,335,1,9,0.7164,1.42,4.25,11.1667,0.2353,38,open,1,synthetic,335,11.1667,1,9,0.7164,1.42,4.25
D6308671,Sales Executive,Junior,Helix Global,Finance,"Atlanta, GA",16-07-2025,227,1,11,0.9899,2.42,29.0,7.5667,0.0345,42,open,1,synthetic,227,7.5667,1,11,0.9899,2.42,29.0
6F3497C4,Data Scientist,Intern,Prism Networks,Education,"Chicago, IL",10-02-2026,18,0,0,0.0799,0.25,0.1364,0.6,1.0,2,closed,0,synthetic,18,0.6,0,0,0.0799,0.25,0.1364
3F4B9AD5,Technical Lead,Junior,Synapse Collective,Manufacturing,"Chicago, IL",24-02-2026,14,0,2,0.48188943,0.42,0.2632,0.4667,1.0,4,open,0,synthetic,14,0.4667,0,2,0.48188943,0.42,0.2632
22099716,Operations Manager,Senior,Grid Systems,Retail,"Boston, MA",25-08-2025,187,0,5,0.8244,2.92,8.75,6.2333,0.1143,42,open,1,synthetic,187,6.2333,0,5,0.8244,2.92,8.75
71137247,Site Reliability Engineer,Director,Echo Analytics,Media,"Toronto, CA",05-02-2026,23,0,0,0.1712,1.0,1.5,0.7667,0.6667,10,open,0,synthetic,23,0.7667,0,0,0.1712,1.0,1.5
529CA2DE,Full Stack Developer,Lead,Jade Ventures,Retail,"Miami, FL",11-02-2026,17,0,1,0.2666,0.58,0.7,0.5667,1.0,5,open,0,synthetic,17,0.5667,0,1,0.2666,0.58,0.7
028DB611,Business Analyst,Lead,Axiom Works,Logistics,"Phoenix, AZ",08-10-2025,143,0,6,0.8722,3.5,21.0,4.7667,0.0476,33,open,1,synthetic,143,4.7667,0,6,0.8722,3.5,21.0
65F7926A,Product Manager,Junior,Jade Ventures,Retail,"Seattle, WA",03-02-2026,25,1,0,0.2952,1.25,0.6,0.8333,1.0,1,closed,0,synthetic,25,0.8333,1,0,0.2952,1.25,0.6
7BCC51C4,Security Engineer,Principal,Cascade Works,Logistics,"Toronto, CA",22-12-2025,68,0,4,0.9138,1.75,7.0,2.2667,0.1429,35,open,1,synthetic,68,2.2667,0,4,0.9138,1.75,7.0
195EB1E8,Security Engineer,Director,Jade Innovations,Technology,"Phoenix, AZ",03-02-2026,42,0,3,0.454318665,1.5,1.0588,1.4,0.9444,2,closed,0,synthetic,42,1.4,0,3,0.454318665,1.5,1.0588
60CBDEF2,Full Stack Developer,Director,Ionic Partners,Retail,"Atlanta, GA",28-06-2025,245,1,4,0.8334,1.75,21.0,8.1667,0.0476,35,open,1,synthetic,245,8.1667,1,4,0.8334,1.75,21.0
50DFC598,DevOps Engineer,Junior,Jade Capital,Media,"Miami, FL",14-02-2026,14,1,1,0.1782,1.0,0.75,0.4667,1.0,3,open,0,synthetic,14,0.4667,1,1,0.1782,1.0,0.75
04EA498C,Site Reliability Engineer,Director,Cipher Intelligence,Education,"Los Angeles, CA",18-03-2025,347,1,5,0.8012,4.92,30.0,11.5667,0.0333,15,open,1,synthetic,347,11.5667,1,5,0.8012,4.92,30.0
374D14CC,Data Scientist,Junior,Meridian Analytics,Media,"Austin, TX",12-02-2026,16,0,0,0.128,1.0,1.5,0.5333,0.6667,6,open,0,synthetic,16,0.5333,0,0,0.128,1.0,1.5
61CC1127,Product Manager,Principal,Neon Partners,Healthcare,"Berlin, DE",23-10-2025,128,1,8,0.8927,2.5,15.0,4.2667,0.0667,42,open,1,synthetic,128,4.2667,1,8,0.8927,2.5,15.0
4671A521,QA Engineer,Principal,Ridge Consulting,Retail,"Chicago, IL",10-02-2026,18,0,0,0.133,1.17,0.5833,0.6,1.0,10,open,0,synthetic,18,0.6,0,0,0.133,1.17,0.5833
AB5C172C,Financial Analyst,Mid-level,Catalyst Studio,Logistics,"Denver, CO",02-10-2025,149,1,10,0.657,1.67,40.0,4.9667,0.0,40,open,1,synthetic,149,4.9667,1,10,0.657,1.67,40.0
58D15DF7,Sales Executive,Director,Grid Systems,Retail,"Phoenix, AZ",27-08-2025,185,1,10,0.9883,4.67,28.0,6.1667,0.0357,41,open,1,synthetic,185,6.1667,1,10,0.9883,4.67,28.0
62808AD4,Business Analyst,Director,Titan Partners,Technology,"San Francisco, CA",15-02-2026,13,0,0,0.1641,1.58,0.95,0.4333,1.0,2,open,0,synthetic,13,0.4333,0,0,0.1641,1.58,0.95
B2A43243,Operations Manager,Principal,Pulse Collective,Manufacturing,"Dallas, TX",24-11-2025,96,0,3,0.9304,2.33,9.3333,3.2,0.1071,13,open,1,synthetic,96,3.2,0,3,0.9304,2.33,9.3333
1F5A203B,Data Analyst,Junior,Luminary Intelligence,Media,"Phoenix, AZ",07-02-2026,21,0,1,0.1578,1.17,0.6364,0.7,1.0,3,open,0,synthetic,21,0.7,0,1,0.1578,1.17,0.6364
52385EFC,DevOps Engineer,Lead,Forge Global,Logistics,"Dallas, TX",23-01-2026,61,0,1,0.292131408,1.17,0.6087,2.0333,1.0,8,open,0,synthetic,61,2.0333,0,1,0.292131408,1.17,0.6087
94A37BF9,Security Engineer,Junior,Horizon Collective,Logistics,"Dallas, TX",07-02-2026,21,0,1,0.2112,0.42,0.2,0.7,1.0,9,closed,0,synthetic,21,0.7,0,1,0.2112,0.42,0.2
F299AAC1,ML Engineer,Mid-level,Ridge Consulting,Retail,"Berlin, DE",02-02-2026,26,1,1,0.3318,1.25,1.875,0.8667,0.5333,5,closed,0,synthetic,26,0.8667,1,1,0.3318,1.25,1.875
BD3427D2,Marketing Manager,Director,Forge Partners,Manufacturing,"Miami, FL",05-02-2026,23,0,1,0.3303,1.0,2.4,0.7667,0.4167,2,open,0,synthetic,23,0.7667,0,1,0.3303,1.0,2.4
E9E6DB92,QA Engineer,Mid-level,Ridge Systems,Retail,"Dallas, TX",11-02-2026,17,0,0,0.3245,0.17,0.1818,0.5667,1.0,10,open,0,synthetic,17,0.5667,0,0,0.3245,0.17,0.1818
AE41D561,Data Analyst,Principal,Forge Dynamics,Finance,"New York, NY",14-02-2026,14,1,0,0.3214,1.08,1.625,0.4667,0.6154,7,open,0,synthetic,14,0.4667,1,0,0.3214,1.08,1.625
5C291FD6,Full Stack Developer,Senior,Ridge Systems,Retail,"New York, NY",05-02-2026,23,0,1,0.1266,1.0,0.5217,0.7667,1.0,5,closed,0,synthetic,23,0.7667,0,1,0.1266,1.0,0.5217
FF9779C6,Software Engineer,Senior,Flux Labs,Retail,"Miami, FL",25-02-2026,3,1,0,0.306,0.58,0.6364,0.1,1.0,6,closed,0,synthetic,3,0.1,1,0,0.306,0.58,0.6364
CF3EEB77,Frontend Developer,Mid-level,Pinnacle Studio,Consulting,Remote,05-09-2025,176,0,8,0.6659,2.83,68.0,5.8667,0.0,13,open,1,synthetic,176,5.8667,0,8,0.6659,2.83,68.0
7C953E3C,Software Engineer,Mid-level,Ionic Partners,Retail,Remote,26-04-2025,308,0,4,0.6964,3.92,94.0,10.2667,0.0,27,open,1,synthetic,308,10.2667,0,4,0.6964,3.92,94.0
78E41492,Marketing Manager,Principal,Quantum Solutions,Finance,"Berlin, DE",25-02-2026,21,0,2,0.218252782,1.42,1.4167,0.7,0.7059,6,open,0,synthetic,21,0.7,0,2,0.218252782,1.42,1.4167
6672ED39,Data Analyst,Senior,Cascade Technologies,Media,"Toronto, CA",11-05-2025,293,0,5,0.7581,2.75,33.0,9.7667,0.0303,17,open,1,synthetic,293,9.7667,0,5,0.7581,2.75,33.0
76CB7EF0,Data Analyst,Principal,Pulse Technologies,Media,"Boston, MA",01-04-2025,333,1,10,0.9442,4.75,28.5,11.1,0.0351,45,open,1,synthetic,333,11.1,1,10,0.9442,4.75,28.5
7290170B,Data Scientist,Intern,Ionic Analytics,Manufacturing,"Berlin, DE",01-12-2025,89,1,5,0.8608,2.17,13.0,2.9667,0.0769,25,closed,1,synthetic,89,2.9667,1,5,0.8608,2.17,13.0
3.95E+29,Site Reliability Engineer,Lead,Catalyst Group,Technology,"London, UK",22-01-2026,37,0,1,0.0394,0.83,1.4286,1.2333,0.7,8,open,0,synthetic,37,1.2333,0,1,0.0394,0.83,1.4286
556B3BD6,ML Engineer,Director,Apex Group,Retail,"London, UK",17-11-2025,103,0,4,0.6548,1.5,18.0,3.4333,0.0556,17,open,1,synthetic,103,3.4333,0,4,0.6548,1.5,18.0
E2E00203,Frontend Developer,Principal,Catalyst Group,Technology,"Miami, FL",19-01-2026,40,0,0,0.249,0.33,0.2105,1.3333,1.0,6,open,0,synthetic,40,1.3333,0,0,0.249,0.33,0.2105
057AFB30,Product Manager,Junior,Flux Labs,Retail,"Berlin, DE",18-01-2026,41,0,1,0.0523,1.25,0.9375,1.3667,1.0,1,closed,0,synthetic,41,1.3667,0,1,0.0523,1.25,0.9375
AD478C0B,QA Engineer,Intern,Stellar Solutions,Consulting,"Seattle, WA",03-02-2026,25,0,1,0.276,1.58,1.5833,0.8333,0.6316,8,closed,0,synthetic,25,0.8333,0,1,0.276,1.58,1.5833
20A65C38,Data Engineer,Senior,Ionic Platforms,Education,"Austin, TX",21-05-2025,283,0,7,0.7033,3.75,45.0,9.4333,0.0222,10,open,1,synthetic,283,9.4333,0,7,0.7033,3.75,45.0
1A80D366,Cloud Architect,Senior,Cascade Works,Logistics,"Chicago, IL",04-06-2025,269,1,6,0.9818,2.08,6.25,8.9667,0.16,31,open,1,synthetic,269,8.9667,1,6,0.9818,2.08,6.25
A190C10E,Data Engineer,Mid-level,Ionic Analytics,Manufacturing,"Chicago, IL",14-09-2025,167,1,12,0.6644,1.67,40.0,5.5667,0.0,22,open,1,synthetic,167,5.5667,1,12,0.6644,1.67,40.0
5085A364,QA Engineer,Lead,Helix Works,Consulting,"Dallas, TX",03-02-2026,36,0,1,0.240089514,1.58,1.5833,1.2,0.6316,7,closed,0,synthetic,36,1.2,0,1,0.240089514,1.58,1.5833
5CD4A263,Backend Developer,Senior,Axiom Labs,Logistics,"Phoenix, AZ",25-11-2025,95,1,10,0.688,2.25,6.75,3.1667,0.1481,44,open,1,synthetic,95,3.1667,1,10,0.688,2.25,6.75
D8D56761,Full Stack Developer,Principal,Quark Consulting,Finance,"Seattle, WA",14-02-2026,14,0,0,0.1688,0.25,0.3,0.4667,1.0,2,closed,0,synthetic,14,0.4667,0,0,0.1688,0.25,0.3
888C7B74,Data Engineer,Director,Luminary Intelligence,Media,"Austin, TX",27-02-2026,1,0,0,0.1303,1.25,0.6522,0.0333,1.0,5,open,0,synthetic,1,0.0333,0,0,0.1303,1.25,0.6522
A15D1D88,Full Stack Developer,Mid-level,Ionic Consulting,Finance,"London, UK",26-01-2026,47,0,2,0.338719648,1.17,0.7778,1.5667,1.0,4,open,0,synthetic,47,1.5667,0,2,0.338719648,1.17,0.7778
1C3E02AE,Full Stack Developer,Senior,Quantum Solutions,Finance,"Chicago, IL",26-06-2025,247,0,9,0.7965,4.92,15.0,8.2333,0.172428156,12,open,1,synthetic,247,8.2333,0,9,0.7965,4.92,15.0
E1A55722,Backend Developer,Mid-level,Flux Labs,Retail,"Berlin, DE",11-02-2026,17,0,1,0.2703,0.33,0.2,0.5667,1.0,9,open,0,synthetic,17,0.5667,0,1,0.2703,0.33,0.2
1956860A,Frontend Developer,Lead,Monolith Consulting,Finance,"Dallas, TX",05-04-2025,329,1,6,0.887,2.67,32.0,10.9667,0.0312,15,closed,1,synthetic,329,10.9667,1,6,0.887,2.67,32.0
3B866CAD,Business Analyst,Lead,Titan Partners,Technology,Remote,25-02-2026,3,0,1,0.1394,1.17,0.6364,0.1,1.0,8,open,0,synthetic,3,0.1,0,1,0.1394,1.17,0.6364
D1FA1823,ML Engineer,Senior,Cipher Intelligence,Education,"Atlanta, GA",28-10-2025,123,1,10,0.781,2.0,12.0,4.1,0.0833,33,open,1,synthetic,123,4.1,1,10,0.781,2.0,12.0
B0831E04,Security Engineer,Lead,Forge Global,Logistics,"Seattle, WA",08-09-2025,173,0,4,0.6659,3.67,22.0,5.7667,0.0455,12,open,1,synthetic,173,5.7667,0,4,0.6659,3.67,22.0
262A0EC9,UX Designer,Lead,Neon Partners,Healthcare,"Chicago, IL",07-06-2025,266,1,4,0.8248,1.33,16.0,8.8667,0.0625,40,open,1,synthetic,266,8.8667,1,4,0.8248,1.33,16.0
2CCD1344,Technical Lead,Senior,Ionic Platforms,Education,"Miami, FL",28-09-2025,153,1,10,0.8322,3.67,11.0,5.1,0.0909,24,open,1,synthetic,153,5.1,1,10,0.8322,3.67,11.0
96F3F662,Full Stack Developer,Mid-level,Monolith Solutions,Consulting,"Los Angeles, CA",02-04-2025,332,0,12,0.7775,3.5,10.5,11.0667,0.0952,19,open,1,synthetic,332,11.0667,0,12,0.7775,3.5,10.5
441CF34E,Technical Lead,Junior,Quark Systems,Education,"London, UK",17-02-2026,11,1,0,0.1613,0.33,0.2353,0.3667,1.0,8,closed,0,synthetic,11,0.3667,1,0,0.1613,0.33,0.2353
4DA14198,Data Engineer,Intern,Helix Global,Finance,"San Francisco, CA",17-11-2025,103,1,7,0.8933,3.58,10.75,3.4333,0.235364936,38,open,1,synthetic,103,3.4333,1,7,0.8933,3.58,10.75
F11637EE,QA Engineer,Senior,Quantum Solutions,Finance,"Toronto, CA",02-05-2025,302,1,8,0.9998,3.5,21.0,10.0667,0.0476,25,closed,1,synthetic,302,10.0667,1,8,0.9998,3.5,21.0
90FC33B6,ML Engineer,Lead,Vortex Networks,Consulting,"Atlanta, GA",19-01-2026,40,1,1,0.0549,0.67,0.5,1.3333,1.0,6,open,0,synthetic,40,1.3333,1,1,0.0549,0.67,0.5
0BF00FBF,Data Engineer,Junior,Ridge Consulting,Retail,"Toronto, CA",01-02-2026,27,0,1,0.0841,1.25,0.8824,0.9,1.0,1,closed,0,synthetic,27,0.9,0,1,0.0841,1.25,0.8824
637C7F7C,Business Analyst,Mid-level,Luminary Systems,Consulting,"New York, NY",26-02-2026,2,0,0,0.111,1.58,1.1875,0.0667,0.8421,2,closed,0,synthetic,2,0.0667,0,0,0.111,1.58,1.1875
394102D7,HR Generalist,Senior,Cipher Intelligence,Education,"Denver, CO",20-02-2026,21,1,1,0.264685044,1.42,1.1333,0.7,0.8824,1,closed,0,synthetic,21,0.7,1,1,0.264685044,1.42,1.1333
4E062C21,Marketing Manager,Principal,Grid Studio,Logistics,"Phoenix, AZ",03-02-2026,25,0,1,0.1963,1.17,0.5833,0.8333,1.0,5,closed,0,synthetic,25,0.8333,0,1,0.1963,1.17,0.5833
A85EA524,Business Analyst,Director,Helix Intelligence,Retail,"Denver, CO",21-02-2026,7,0,1,0.3499,0.92,1.5714,0.2333,0.6364,2,closed,0,synthetic,7,0.2333,0,1,0.3499,0.92,1.5714
68786571,Frontend Developer,Intern,Cascade Works,Logistics,"Phoenix, AZ",26-04-2025,308,0,6,0.834,1.42,4.25,10.2667,0.2353,26,open,1,synthetic,308,10.2667,0,6,0.834,1.42,4.25
CDDB76CA,QA Engineer,Junior,Monolith Analytics,Media,"Dallas, TX",15-04-2025,319,0,3,0.7834,1.33,32.0,10.6333,0.0,35,open,1,synthetic,319,10.6333,0,3,0.7834,1.33,32.0
BB0805F6,Backend Developer,Junior,Titan Partners,Technology,"Phoenix, AZ",09-02-2026,19,0,0,0.1087,1.33,0.8889,0.6333,1.0,3,closed,0,synthetic,19,0.6333,0,0,0.1087,1.33,0.8889
DF5EA684,Platform Engineer,Lead,Ridge Works,Logistics,"New York, NY",01-02-2026,27,0,1,0.2591,1.17,0.6364,0.9,1.0,3,open,0,synthetic,27,0.9,0,1,0.2591,1.17,0.6364
65B449B1,Backend Developer,Principal,Ionic Analytics,Manufacturing,"Denver, CO",14-06-2025,259,1,9,0.8308,2.58,62.0,8.6333,0.0,27,open,1,synthetic,259,8.6333,1,9,0.8308,2.58,62.0
EE8EB2AE,Backend Developer,Junior,Opus Consulting,Education,"Berlin, DE",14-02-2026,14,0,1,0.0017,0.75,1.0,0.4667,1.0,3,open,0,synthetic,14,0.4667,0,1,0.0017,0.75,1.0
71AB2863,Product Manager,Mid-level,Arch Group,Manufacturing,"Toronto, CA",26-12-2025,64,1,8,0.9131,2.75,11.0,2.1333,0.0909,32,closed,1,synthetic,64,2.1333,1,8,0.9131,2.75,11.0
25882047,Data Analyst,Junior,Quantum Solutions,Finance,"San Francisco, CA",22-11-2025,98,1,8,0.798,1.92,5.75,3.2667,0.1739,34,open,1,synthetic,98,3.2667,1,8,0.798,1.92,5.75
E2B124F9,ML Engineer,Principal,Forge Global,Logistics,"Berlin, DE",17-01-2026,55,1,2,0.246322839,0.92,1.5714,1.8333,0.6364,7,closed,0,synthetic,55,1.8333,1,2,0.246322839,0.92,1.5714
4185B3B1,Data Scientist,Principal,Catalyst Capital,Retail,"Boston, MA",18-02-2026,10,0,1,0.0554,1.58,1.1176,0.3333,0.8947,1,open,0,synthetic,10,0.3333,0,1,0.0554,1.58,1.1176
7DCF1B69,Data Analyst,Mid-level,Quantum Solutions,Finance,"Austin, TX",04-02-2026,35,0,2,0.371290688,0.17,0.0833,1.1667,1.0,3,closed,0,synthetic,35,1.1667,0,2,0.371290688,0.17,0.0833
51B1E381,DevOps Engineer,Intern,Neon Dynamics,Technology,"Los Angeles, CA",20-04-2025,314,1,12,0.7992,4.5,54.0,10.4667,0.0185,35,open,1,synthetic,314,10.4667,1,12,0.7992,4.5,54.0
D4C50568,Sales Executive,Director,Quantum Solutions,Finance,"Los Angeles, CA",23-03-2025,342,0,10,0.8001,3.67,22.0,11.4,0.0455,36,open,1,synthetic,342,11.4,0,10,0.8001,3.67,22.0
D5589B91,HR Generalist,Lead,Helix Ventures,Retail,"Toronto, CA",20-02-2026,8,1,0,0.2964,1.67,0.8333,0.2667,1.0,7,closed,0,synthetic,8,0.2667,1,0,0.2964,1.67,0.8333
8DD76DEE,Full Stack Developer,Lead,Ridge Works,Logistics,"Los Angeles, CA",07-02-2026,21,0,1,0.2077,1.33,0.8889,0.7,1.0,2,closed,0,synthetic,21,0.7,0,1,0.2077,1.33,0.8889
8E858055,Product Manager,Lead,Catalyst Group,Technology,"Berlin, DE",15-01-2026,44,1,1,0.2197,1.25,0.625,1.4667,1.0,10,open,0,synthetic,44,1.4667,1,1,0.2197,1.25,0.625
BC35E756,QA Engineer,Director,Ridge Systems,Retail,"Denver, CO",31-01-2026,28,0,1,0.2907,0.5,0.8571,0.9333,1.0,8,open,0,synthetic,28,0.9333,0,1,0.2907,0.5,0.8571
95598731,UX Designer,Junior,Catalyst Platforms,Media,"Berlin, DE",19-02-2026,9,1,0,0.3402,1.25,0.8333,0.3,1.0,8,open,0,synthetic,9,0.3,1,0,0.3402,1.25,0.8333
